mol,name,IC50(nM),Activity,pIC50,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@H]3OC(=O)C[C@H](O)C3)[C@@H](C)C=CC2=C[C@H](C)C1)C(CC)(C)C,CHEMBL1064,46000,0,4.337242168,73.348137,0,0,2,3,3,0,0,0,68,1,4,30,23,86.820183,1.2767674,0,0,25,0,0,38,0,0,5,0,0,1.7068959,-2.8238933,-0.46233815,0.54714477,2.8053854,-2.7887516,-0.41763112,0.5361324,2.8572726,-2.5752842,-0.37008491,0.63818198,3.0542758,47.289867,6,0.1875,0,70,4,32,5,7,0.21875,66,0,22.051678,19.09635,17.016144,17.637465,14.101393,11.588778,10.042678,10.736349,7,0,0.6937654,13,0,-0.7955026,-0.33322459,0.039567653,3.135808,-0.87573683,-0.27061674,0.052338317,3.1980629,-0.53543341,-0.20116997,0.13809083,3.3634071,6.0414476,10.260742,8.9686689,4.1163869,4.1163869,-4.844645,0,3.5127087,11.712798,0,14,14,1,0,24.638672,10.29244,6.0810113,21.922131,9.1191759,5.3717871,6.6637254,5,1,1,0,4.4200001,-4.4295201,11.688961,0,1,17,1,3,7,1,5.723,-5.723,2.2961459,-2.2961459,0.11676531,0.17037265,140.92828,49.008415,0,0,10.324173,29.416998,0,37.013794,130.5031,0,0,0,27.133842,12.775052,0.81777763,0.47454599,0.091303043,0.18222238,0.52545398,0.090919331,357.45358,207.42578,39.908894,79.650063,229.67787,39.741173,0.46153846,0.85714287,5.723,-5.723,0.11514939,0.1188188,0.54725093,0.51435947,0.36182973,0.45274904,0.4856405,0.090919331,239.2054,224.82841,158.15709,197.89825,212.27524,39.741173,7,1,3,0.11514939,0.1188188,0.13333334,4.5855999,25.385227,15.490929,89.130157,0,17.643185,3.185575,0,52.929554,113.21043,166.63008,11.54548,69.724205,25.385227,17.643185,22.591522,0,166.13998,15.490929,166.63008,72.830002,0.37005648,6,3.5049002,9.5475283,437.10364,603.33649,27.133842,0,0,0,325.73697,34.424511,40.700764,418.57401,2440,50,158
O=C(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)CC3)CC2)CC1,CHEMBL103,47863.012,0,4.319999993,58.567791,0,0,2,2,2,0,0,0,53,0,2,23,19,62.134399,1.1723472,0,0,21,0,0,30,0,0,2,0,0,1.6046898,-2.9464083,-0.45681959,0.37370405,2.9574139,-2.859689,-0.3686547,0.36378917,3.044574,-2.6887047,-0.27974507,0.56023306,3.2145581,34.712212,1,0.03846154,0,56,3,26,4,1,0.03846154,53,0,16.405413,14.860102,14.043606,14.405413,10.859844,9.6041727,9.1959238,9.7051439,6,0,0.67225772,11,0,-0.80097115,-0.36913443,-0.032959275,3.3076453,-0.83317399,-0.27639511,-0.008289341,3.3987746,-0.53930503,-0.20398594,0.10744331,3.5366108,3.3429918,5.6724701,5.6724701,5.4173255,5.4173255,-4.9732099,0,2.3010676,9.192277,0,14,14,1,0,16.467455,5.5,2.2892821,14.636623,4.8609967,2.0146773,3.0934165,2,0,1,0,3.3010001,-6.0156002,9.1784983,0,1,20,1,4,1,1,3.5510001,-3.5510001,1.2104207,-1.2104207,0.12896219,0.2456916,132.39751,4.2653861,8.458519,8.458519,0,0,0,91.911774,39.703896,0,0,0,27.133842,0,0.91312426,0.50827587,0.086875707,0.086875707,0.49172416,0,285.19559,158.74951,27.133842,27.133842,153.57993,0,0.45454547,0.83333331,3.5510001,-3.5510001,0.13939735,0.16051817,0.73183835,0.53613526,0.21399756,0.26816162,0.46386474,0.054164086,228.57466,167.45082,66.837738,83.754776,144.87862,16.917038,6,1,4,0.13939735,0.16051817,0,4.7234998,0,11.375222,47.724434,0,17.643185,3.185575,0,17.643185,150.94725,99.978043,9.0881004,47.724434,0,17.643185,3.185575,0,168.59042,11.375222,99.978043,34.139999,0.46357921,5.7004399,3.095582,8.7654266,312.32944,467.78043,27.133842,0,0,0,241.54449,16.917038,27.133842,314.46899,1052,48,136
O=C(N(NC(=O)c1cc(C)ccc1)C(C)(C)C)c1cc(C)cc(C)c1,CHEMBL3814404,48200,0,4.316952962,58.100616,0,0,2,3,2,0,12,0,51,1,3,25,19,70.843597,1.3890901,0,0,21,0,0,26,0,2,2,0,0,2.0526624,-2.666954,-0.19208977,0.14804175,2.6243815,-2.7597251,-0.046262924,0.21033511,2.6244824,-2.4082029,-9.68E-05,0.33082119,2.880543,31.659382,4,0.15384616,12,52,2,26,4,6,0.23076923,38,0,18.775656,15.805162,14.041451,15.491199,11.574406,8.3824863,7.0534182,8.9812002,0,0,0.6776582,11,0,-0.85375571,-0.29157698,-0.12238955,2.6854985,-1.1775323,-0.16924144,-0.037,2.7230871,-0.52410233,-0.10285625,0.014043681,2.9522147,3.9952073,9.2132931,6.0033059,5.3240433,5.3240433,-5.5563407,0,8.6589499,10.200322,0,14,14,1,0,21.301775,8.792244,6,15.38554,6.257185,4.2228179,3.8508067,4,1,1,0,4.967,-5.8807998,10.13479,0,1,12,1,2,4,0,4.4200001,-4.421,1.7873793,-1.7873793,0.15290011,0.14873627,81.194031,29.857702,0,8.6190128,0,25.899061,0,168.1313,36.764713,0,0,0,31.009195,0,0.85082048,0.61840278,0.081287622,0.14917952,0.38159722,0.067891896,324.56674,235.90521,31.009195,56.908257,145.56981,25.899061,0.45454547,0.83333331,4.4200001,-4.421,0.12307692,0.12893011,0.6807909,0.61840278,0.22872332,0.31920913,0.38159722,0.090485811,259.70471,235.90521,87.252228,121.7703,145.56981,34.518074,6,0,2,0.12307692,0.12893011,0.23999999,4.1975598,17.888229,13.519359,0,0,63.652306,0,0,123.50229,0,199.95609,10.04837,47.724434,3.0017917,17.888229,15.927875,0,123.50229,10.517568,199.95609,49.41,0.41335541,5.7004399,3.3024354,9.0196009,381.47501,499.44202,27.133842,0,0,9.4210396,298.15286,25.899061,36.554882,338.45099,1484,38,128
O=C(OC)[C@@H]1[C@H]2N(C)C[C@@H](CC)[C@H]1C/C(=N\N)/c1[nH]c3c(c1C2)cccc3,CHEMBL4076299,48700,0,4.312471039,61.634205,0,0,1,1,3,0,9,0,55,2,5,27,19,81.13018,1.4750942,0,0,21,0,0,28,0,4,2,0,0,1.6947571,-2.8610938,-0.48337531,0.53824347,2.8389254,-2.9097209,-0.39451584,0.63800585,2.8236284,-2.6074281,-0.31861222,0.69765985,3.0879862,35.463795,2,0.06666667,10,58,2,30,4,3,0.1,46,0,19.129028,16.235504,13.447229,14.430357,13.083249,9.7331743,6.9132323,8.13976,4,0,0.71264774,10,0,-0.85543048,-0.39614695,0.015819002,3.1223505,-1.3382007,-0.2831718,0.11644444,3.1427181,-0.5321548,-0.18262872,0.15045463,3.3750205,7.2537632,11.763977,5.4577208,0.72826463,1.9611095,-3.9111335,0,6.7874613,10.612899,0.94326419,14,5.7807631,1.2494997,1.7089106,20.280001,8.3935947,3.5446153,16.039499,6.5747356,2.7566454,3.9057579,6,3,1,0,2.6210001,-3.5855601,10.536935,0,1,22,1,4,2,0,4.7290001,-4.73,2.0754776,-2.0754776,0.12855904,0.17005821,127.02098,43.256805,17.238026,8.6190128,0,14.708499,0,55.104759,64.213699,0,0,19.810623,13.566921,2.6406472,0.86147058,0.42420849,0.098361991,0.13852939,0.57579154,0.040167406,315.45328,155.33665,36.018192,50.726688,210.84332,14.708499,0.40000001,0.66666669,4.7290001,-4.73,0.13935293,0.17124736,0.70344198,0.37320134,0.16748193,0.29655805,0.62679863,0.12907612,257.58636,136.65886,61.328529,108.59362,229.52112,47.265091,6,1,4,0.13935293,0.17124736,0.48148149,2.52247,32.774666,13.626526,55.629601,18.439579,19.174711,103.81247,0,75.289841,37.736813,33.326015,10.65391,34.862103,19.787321,30.017918,9.9242916,37.491768,127.17796,28.94179,101.60707,83.709999,0.41024774,5.9068904,3.0586634,9.280324,366.17996,517.05908,22.987961,0,0,27.163528,261.06665,23.911806,50.151489,368.48099,1553,54,148
O=C(OCCCN(C)C)[C@]12[C@H](C=3[C@](C)([C@@]4(C)[C@@H]([C@]5(C)[C@H]([C@@](CO)(C)c6nccnc6C5)CC4)CC=3)CC1)CC(C)(C)CC2,CHEMBL4435412,49770,0,4.303032359,108.8332,0,0,3,4,5,0,6,0,100,1,6,43,36,129.65134,1.2965134,0,0,37,0,0,57,0,3,3,0,0,1.3098506,-3.0067885,-0.11952728,0.056620747,2.9734912,-2.9390416,-0.081453472,0.123,3.0518451,-2.7510526,0.1057,0.17112666,3.2298789,69.806801,6,0.125,6,105,2,48,6,7,0.14583333,97,0,31.053831,28.261841,25.65649,26.35516,20.167887,17.106451,13.919033,14.595737,8,0,0.67277175,18,0,-0.86351424,-0.30105454,-0.10668247,3.7311699,-0.95324916,-0.2658627,-0.037,3.8108609,-0.54059082,-0.096089162,-0.054299999,3.9595175,9.8260651,10.886171,9.6999407,5.8861299,8.2241945,-8.3682432,0,4.7094407,17.282391,0.99843454,14,4.5855827,1.0437411,3.3179603,32.921875,11.312611,4.9090509,29.718447,10.186135,4.4122972,7.0399094,6,1,0,2,4.8475299,-7.5417299,17.162397,0,1,31,0,6,6,3,7.2129998,-7.2119999,2.7875907,-2.7875907,0.096482307,0.14137073,255.68806,73.159393,0,0,10.324173,14.708499,0,133.49051,126.94951,0,0,0,24.932074,10.271297,0.90726119,0.45516965,0.054198761,0.092738815,0.54483038,0.038540054,589.28748,295.6434,35.203369,60.236042,353.88013,25.032671,0.5,1,7.2129998,-7.2119999,0.091362819,0.11231281,0.71181095,0.38361353,0.24964897,0.28818902,0.61638647,0.038540054,462.33798,249.16602,162.15288,187.18555,400.35751,25.032671,9,0,6,0.091362819,0.11231281,0.20930232,6.7592702,25.385227,44.440838,34.862103,60.292095,18.745884,87.848358,0,52.071899,169.81564,199.95609,17.03278,34.862103,62.080601,13.232388,8.69907,0,240.75595,68.03756,265.75046,75.550003,0.29449749,6.5849624,3.8225944,10.57272,649.5235,879.76489,24.932074,0,0,0,545.39178,17.212255,38.498993,591.88098,5918,99,254
O=C(N[C@@H]1C=2C(c3c(OC)c(OC)c(OC)cc3CC1)=CC=C(OC)C(=O)C=2)C,CHEMBL107,50000,0,4.301029996,61.301826,0,0,2,3,6,0,6,0,54,1,7,29,20,81.050247,1.5009305,0,0,22,0,0,25,0,1,6,0,0,1.9731683,-2.5801928,-0.52777463,0.35658762,2.5993204,-2.6828811,-0.4771485,0.39634529,2.6535225,-2.3144646,-0.28251621,0.58666652,2.8814549,37.570175,5,0.16129032,6,56,5,31,3,6,0.19354838,45,0,21.129028,17.250454,14.300965,15.593493,13.94262,9.2622738,5.8658609,7.5100031,1,0,0.7458837,11,0,-0.83178002,-0.4449127,-0.086895533,2.8737736,-1.1617879,-0.3632744,0.024538197,2.9685874,-0.51637238,-0.20498396,0.10383637,3.1541004,7.457583,12.958753,10.764012,2.9735055,2.9735055,-4.5322566,0,8.8664484,10.901196,0,14,14,1,0,23.658689,10.543388,4.9240375,18.287374,8.0697269,3.741442,5.0887623,7,1,1,0,2.2084799,-4.17839,10.830585,0,1,18,1,3,5,0,4.5630002,-4.5669999,2.5024335,-2.5024335,0.087240033,0.13965026,150.80455,75.657524,33.834076,8.6190128,21.408051,0,0,60.792957,12.254904,0,0,0,27.133842,10.151916,0.85350603,0.27538183,0.093061581,0.14649397,0.72461814,0.053432386,341.96301,110.33362,37.285759,58.69381,290.32321,21.408051,0.45454547,0.83333331,4.5630002,-4.5669999,0.12469866,0.15984234,0.8241418,0.32217419,0.093061581,0.17585818,0.67782581,0.082796603,330.19806,129.0813,37.285759,70.458778,271.57553,33.173023,6,0,3,0.12469866,0.15984234,0.13793103,2.5860701,51.010414,10.946395,62.706287,0,6.37115,168.83289,0,73.758316,18.868406,49.056297,10.81827,58.724319,32.999664,18.01075,34.512405,3.185575,108.30955,10.946395,174.86148,83.089996,0.3796615,5.9541965,3.1868572,9.4847994,400.65683,535.52985,37.148865,0,0,5.6825762,316.26093,21.408051,42.831444,399.44299,1944,59,150
O=C(O[C@H]1[C@](O)(C(=O)OC)[C@@H]2N(C)c3c(cc(c(OC)c3)[C@]3(C(=O)OC)c4[nH]c5c(c4CCN4C[C@](O)(CC)C[C@@H](C3)C4)cccc5)[C@@]32[C@@H]2[C@@]1(CC)C=CCN2CC3)C,CHEMBL159,50000,0,4.301029996,131.252,0,0,3,5,8,0,15,0,117,3,11,59,43,173.4566,1.482535,0,0,46,0,0,58,0,4,9,0,0,1.222459,-2.8479846,-0.48563635,0.519045,2.9783225,-2.9862933,-0.40132016,0.6288287,2.8911784,-2.6139307,-0.2990596,0.70578796,3.2190883,80.544006,7,0.10447761,16,125,4,67,5,10,0.14925373,105,0,41.862869,35.300182,29.706377,31.595284,28.220715,21.213078,14.608191,16.891014,9,0,0.73821425,16,0,-0.85614347,-0.41652578,-0.02476852,3.7389591,-0.99730259,-0.31326219,0.075324863,3.7463009,-0.52964067,-0.17773898,0.14302705,3.9855039,15.63043,21.720512,16.238792,1.2089779,3.9057744,-8.3356638,0,11.669101,22.190378,1.8037988,14,4.9288459,1.7027907,3.8243387,44.213856,16.155865,6.2937026,37.085712,13.508465,5.2507606,8.4910355,13,3,0,2,5.1700001,-6.8822398,21.969427,0,1,45,0,8,13,4,11.146,-11.149,4.8306193,-4.8306193,0.061719995,0.080177538,340.91788,92.646812,4.9049287,8.6190128,20.648346,44.125496,0,116.62836,98.769875,0,0,0,40.700764,25.686996,0.83473587,0.3550514,0.083648823,0.1652641,0.6449486,0.081615284,662.48688,281.78598,66.387756,131.16161,511.86246,64.773842,0.5,1,11.146,-11.149,0.059124351,0.075163692,0.71689391,0.35792223,0.17004454,0.28310612,0.6420778,0.11306157,568.96173,284.06442,134.95558,224.68672,509.58405,89.73114,8,0,9,0.059124351,0.075163692,0.22033899,3.99087,64.894653,29.48502,135.80443,92.197891,16.724268,157.91719,0,145.86258,94.342026,107.97822,22.04283,104.58631,68.018967,24.320639,31.989487,7.4738488,254.35591,115.43428,239.02684,154.10001,0.23534729,7.0660892,3.7203681,11.553373,793.64844,1098.5822,43.204517,0,0,5.6825762,613.37402,51.636765,76.020935,810.98895,11658,140,350
O([C@@H]1[C@@H](C)O[C@@H](O[C@@H]2C[C@@H]3[C@@](C)([C@@H]4[C@H]([C@]5(O)[C@](C)([C@H](O)C4)[C@@H](C4=CC(=O)OC4)CC5)CC3)CC2)C[C@@H]1O)[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H](O)C2)[C@@H](O)C1,CHEMBL1751,50000,0,4.301029996,126.06275,0,0,3,5,13,0,0,0,119,6,19,55,37,163.52071,1.3741237,0,0,41,0,0,64,0,0,14,0,0,0.83296001,-2.9918089,-0.51897317,0.59784973,3.0046449,-2.9609215,-0.5179795,0.51271874,3.0420964,-2.7460811,-0.41606417,0.69056886,3.2458844,84.335251,7,0.11290322,0,126,2,62,4,7,0.11290322,124,0,39.18914,32.904205,26.954937,27.239393,26.01075,20.940874,15.900922,16.23942,21,0,0.76163107,28,0,-0.8040241,-0.37725595,0.080420911,3.5943801,-0.93971145,-0.3667036,-0.007193808,3.633388,-0.54082054,-0.23303275,0.1465977,3.8064933,18.152922,24.946629,17.27758,-0.005258619,-0.005258619,-4.0727577,0,1.856166,19.871929,0,14,14,1,0,41.722164,15.794044,7.3444996,40.445259,15.3017,7.1126289,11.252386,14,6,0,3,3.3239999,-5.6707501,19.459574,0,1,43,0,8,13,5,12.052,-12.052,5.6055651,-5.6055651,0.051184613,0.06977392,213.23967,126.70229,14.714787,33.464725,61.945034,14.708499,0,128.06207,37.495354,0,0,0,13.566921,64.131531,0.78199822,0.34356678,0.10973879,0.21800177,0.65643322,0.10826298,553.67889,243.25589,77.698456,154.35199,464.77499,76.653534,0.5,1,12.052,-12.052,0.05857949,0.05642217,0.57810467,0.39774355,0.24525113,0.42189535,0.60225642,0.17664421,409.31595,281.61475,173.64539,298.71494,426.41617,125.06956,14,1,8,0.05857949,0.05642217,0.18181819,2.2181001,152.31136,7.7454643,197.59608,20.926258,17.643185,3.185575,0,17.643185,207.55246,166.63008,19.26108,100.86143,152.31136,17.643185,99.920227,0,225.19565,28.671722,166.63008,203.06,0.24682093,6.9541965,4.5297499,11.218669,708.03088,1025.3639,28.589458,0,0,0,462.88907,61.337753,109.99098,780.94897,14940,113,320
O=C(OC)c1c(NC(=O)c2cc3c(nccc3)cc2)cc(C(=O)Nc2ccc(CCN3Cc4c(cc(OC)c(OCCOCCOCCOC)c4)CC3)cc2)cc1,CHEMBL1777831,50000,0,4.301029996,121.06406,0,0,3,5,10,0,28,0,105,2,12,57,41,160.17326,1.5254596,0,0,44,0,0,48,0,4,9,0,0,0.87594503,-2.6943305,-0.57643354,0.54579896,2.6059036,-2.7169094,-0.52599889,0.61958003,2.6391528,-2.4075277,-0.32585099,0.70299637,2.8893816,71.463936,19,0.30645162,29,110,3,62,11,22,0.3548387,78,0,39.986343,32.507092,26.938429,30.045031,27.842402,18.830168,12.218138,15.9983,0,0,0.73560828,34,0,-0.85060298,-0.41337642,0.034321956,2.8564591,-0.99553955,-0.28996834,0.12394704,2.9384396,-0.51795459,-0.20141573,0.15439746,3.1299,16.318678,22.603273,16.995884,4.8081841,6.5386453,-9.6566181,0,18.829958,21.733604,1.0071973,14,5.2430158,1.2234395,2.4366617,46.50156,24.589926,14,35.349995,18.596163,10.549029,11.532883,13,2,0,3,4.6029601,-8.7084999,21.753328,0,1,34,0,6,20,5,9.6330004,-9.6359997,4.8388572,-4.8388572,0.061078034,0.078678027,187.29489,258.86929,16.917038,17.238026,0,40.607563,0,158.83218,36.764713,0,0,0,46.383339,15.296319,0.86855978,0.33060324,0.079259045,0.13144022,0.66939676,0.052181169,675.91614,257.27655,61.679657,102.28722,520.92682,40.607563,0.5,1,9.6330004,-9.6359997,0.065815426,0.084059775,0.82084745,0.33060324,0.079259045,0.17915255,0.66939676,0.099893503,638.78625,257.27655,61.679657,139.41711,520.92682,77.737465,17,0,6,0.065815426,0.084059775,0.42105263,6.4601402,21.999775,74.194374,43.99955,162.43671,90.700096,143.88841,0,268.93604,0,34.43993,21.67659,115.5862,41.909618,0,29.600306,46.252098,320.39532,180.69974,106.1516,146.78,0.23381732,6.9541965,4.7904654,11.327294,778.20337,1056.1151,58.902119,0,0,11.365152,625.93555,43.111317,70.267273,776.88696,19004,90,290
FC(F)(F)C(=O)O.O=C(O)c1c(NC(=O)c2nc3c(cc2)cccc3)cc(C(=O)Nc2ccc(CCN3Cc4c(cc(OC)c(OC)c4)CC3)cc2)cc1,CHEMBL1779518,50000,0,4.301029996,104.46475,0,0,4,6,10,0,28,0,89,6,16,54,38,153.92979,1.7295482,0,0,39,0,3,35,0,4,8,0,0,0.64442712,-2.6941755,-0.61532885,0.62174743,2.6054075,-2.7167671,-0.55155766,0.68903494,2.638597,-2.4073195,-0.41507688,0.79141611,2.8890245,54.155247,10,0.1724138,29,93,4,58,3,13,0.22413793,60,0,38.992622,29.068026,22.695787,25.87974,25.747772,16.464094,11.012795,14.878726,0,0,0.79831403,54,0,-0.85058814,-0.47123334,0.099934116,2.7910986,-0.99554873,-0.36182451,0.1789214,2.8812678,-0.51615322,-0.22620471,0.21985441,3.0715606,14.473595,22.492764,10.237803,4.8157487,7.0358744,-9.8371029,0,19.787903,19.530697,-1.0131844,4.5636201,13.583967,1.1167102,14.81913,45.090961,21.313503,12.998775,32.740864,15.376202,9.3360167,9.3227797,12,4,0,3,5.8734999,-8.9511604,19.428862,0,2,34,0,6,11,5,10.563,-10.565,4.8472447,-4.8472447,0.098771237,0.071243078,143.34277,105.18075,23.61659,17.238026,20.648346,40.607563,23.754002,134.32239,73.529427,0,35.725906,5.6825762,54.267685,20.816374,0.76274675,0.46418965,0.11559022,0.23725326,0.53581035,0.12166304,532.95587,324.34436,80.766632,165.77654,374.38806,85.009911,0,0,10.563,-10.565,0.10233835,0.076668248,0.64889002,0.46418965,0.16671982,0.35110995,0.53581035,0.18439013,453.40048,324.34436,116.49254,245.33191,374.38806,128.83936,54,0,6,0.10233835,0.076668248,0.2037037,6.9552398,21.999775,89.699356,23.862217,87.649612,90.271271,108.50455,0,269.36487,0,79.320267,19.36195,95.448868,86.789963,58.529968,29.171478,46.252098,320.82416,62.887653,70.767738,167.39,0.24128498,6.8579812,4.2032409,10.845203,698.73242,932.86975,37.823929,0,0,11.365152,502.69766,55.316059,103.45676,744.72296,28290,85,280
FC(F)(F)C(=O)O.O=C(O)c1c(NC(=O)c2cc3c(nccc3)cc2)cc(C(=O)Nc2ccc(CCN3Cc4c(cc(OCCOCCOCCOC)c(OC)c4)CC3)cc2)cc1,CHEMBL1779521,50000,0,4.301029996,125.43227,0,0,4,6,13,0,28,0,110,6,19,63,44,186.94186,1.6994715,0,0,45,0,3,47,0,4,11,0,0,0.65367085,-2.6943257,-0.57506955,0.57591712,2.6059034,-2.7169149,-0.51150095,0.62875462,2.6391299,-2.4075243,-0.37170827,0.7217918,2.8893781,73.021729,19,0.28358209,29,114,4,67,11,22,0.3283582,81,0,45.356586,34.535412,26.938429,30.122381,30.247772,19.686079,12.468138,16.286974,0,0,0.78896809,63,0,-0.85057831,-0.42799717,0.0854472,2.8466325,-0.99555922,-0.32278028,0.17265917,2.9295015,-0.51785678,-0.21405338,0.20034866,3.1198056,18.725332,27.258257,15.112132,4.6331429,6.8556795,-10.132177,0,19.784798,22.796886,-0.9888947,5.4601154,9.5129366,1.2533404,14.807487,53.947872,27.859196,17.793367,41.113693,21.133209,13.453921,13.791497,15,4,0,3,4.9587202,-9.22616,22.82276,0,2,34,0,6,20,5,12.093,-12.095,5.9158912,-5.9158912,0.080929197,0.064354077,162.29724,246.07314,16.917038,17.238026,20.648346,40.607563,23.754002,158.83218,36.764713,0,35.725906,0,59.95026,28.327642,0.79544276,0.37727201,0.10420746,0.20455724,0.62272799,0.10034977,673.84827,319.60071,88.277901,173.28781,527.53534,85.009911,0,0,12.093,-12.095,0.089390554,0.066969819,0.70944029,0.37727201,0.14638004,0.29055974,0.62272799,0.14417969,600.99243,319.60071,124.00381,246.14362,527.53534,122.13981,63,0,6,0.089390554,0.066969819,0.34920636,7.0050402,21.999775,89.699356,56.861881,213.20715,90.700096,108.50455,0,268.93604,0,79.320267,22.607651,128.44853,86.789963,58.529968,29.600306,46.252098,320.39532,188.44521,70.767738,195.08,0.21291898,7.0660892,4.5723948,11.313038,847.13605,1111.429,45.335197,0,0,11.365152,635.04852,55.316059,110.96803,876.88196,43287,94,316
